28.95,0.10496125,1.89508009375
29,0.104499999999999,1.8955375
29.05,0.104061250000001,1.89597259375
29.1,0.103645,1.896385375
29.15,0.103251249999999,1.89677584375
29.2,0.102879999999999,1.897144
29.25,0.10253125,1.89748984375
29.3,0.102205,1.897813375
29.35,0.101901249999999,1.89811459375
29.4,0.10162,1.8983935
29.45,0.10136125,1.89865009375
29.5,0.101124999999999,1.898884375
29.55,0.10091125,1.89909634375
29.6,0.100719999999999,1.899286
29.65,0.100551249999999,1.89945334375
29.7,0.100405,1.899598375
29.75,0.10028125,1.89972109375
29.8,0.100179999999999,1.8998215
29.85,0.10010125,1.89989959375
29.9,0.100045,1.899955375
29.95,0.100011249999999,1.89998884375
30,0.1,1.9
